,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,room_changed
8206,Resort Hotel,1,245,2016,September,38,17,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,95.0,0,2,0
8207,Resort Hotel,1,245,2016,September,38,17,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,80.0,0,2,0
8208,Resort Hotel,1,167,2016,September,38,17,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,106.43,0,0,0
8209,Resort Hotel,1,33,2016,September,39,18,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,80.0,0,1,0
8210,Resort Hotel,1,49,2016,September,39,18,2,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,80.0,0,1,0
8211,Resort Hotel,1,51,2016,September,39,18,2,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,71.0,0,1,0
8212,Resort Hotel,1,29,2016,September,39,18,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,80.0,0,2,0
8213,Resort Hotel,1,55,2016,September,39,18,2,1,2,0.0,1,HB,PRT,Direct,Direct,0,0,0,A,C,2,No Deposit,250,0,Transient,102.0,0,3,1
8214,Resort Hotel,1,244,2016,September,39,18,2,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,Transient,140.0,0,1,0
8215,Resort Hotel,1,55,2016,September,39,18,2,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,112.0,0,0,0
8216,Resort Hotel,1,206,2016,September,39,18,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,104.75,0,1,0
8217,Resort Hotel,1,53,2016,September,39,18,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,111.75,0,0,0
8218,Resort Hotel,1,248,2016,September,39,18,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,85.5,0,1,0
8219,Resort Hotel,1,128,2016,September,39,18,4,6,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,177,0,Transient,116.0,0,0,0
8220,Resort Hotel,0,376,2016,September,39,18,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,Contract,48.75,0,0,0
8221,Resort Hotel,0,376,2016,September,39,18,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,Contract,46.75,0,0,0
8222,Resort Hotel,0,342,2016,September,39,18,4,10,2,0.0,1,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,2,0,Contract,48.75,0,1,0
8223,Resort Hotel,0,376,2016,September,39,18,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,Contract,46.75,0,0,0
8224,Resort Hotel,0,375,2016,September,39,18,4,9,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,40,0,Contract,58.95,0,1,0
8225,Resort Hotel,1,6,2016,September,39,19,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,0,Transient,59.0,0,0,0
8226,Resort Hotel,1,38,2016,September,39,19,1,1,2,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,92.0,0,2,0
8227,Resort Hotel,1,33,2016,September,39,19,1,1,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,80.0,0,1,0
8228,Resort Hotel,1,60,2016,September,39,19,1,2,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,112.33,0,0,0
8229,Resort Hotel,1,144,2016,September,39,19,1,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,76.67,0,0,0
8230,Resort Hotel,1,215,2016,September,39,19,1,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,112.0,0,1,0
8231,Resort Hotel,1,60,2016,September,39,19,1,2,2,0.0,0,HB,TUR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,142.2,0,0,0
8232,Resort Hotel,1,61,2016,September,39,19,1,2,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,122.33,0,1,0
8233,Resort Hotel,1,196,2016,September,39,19,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,120.0,0,0,0
8234,Resort Hotel,1,189,2016,September,39,19,1,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250,0,Transient,68.35,0,0,0
8235,Resort Hotel,1,152,2016,September,39,19,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,89.0,0,0,0
8236,Resort Hotel,1,76,2016,September,39,19,1,4,2,0.0,0,BB,HKG,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,292.4,0,1,0
8237,Resort Hotel,1,171,2016,September,39,19,1,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,92.33,0,2,0
8238,Resort Hotel,1,252,2016,September,39,19,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,72.0,0,0,0
8239,Resort Hotel,1,200,2016,September,39,19,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,90.0,0,1,0
8240,Resort Hotel,1,199,2016,September,39,19,1,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,158.0,0,0,0
8241,Resort Hotel,1,206,2016,September,39,19,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,80.0,0,1,0
8242,Resort Hotel,0,243,2016,September,39,19,2,5,1,0.0,0,FB,POL,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,315,0,Transient,71.9,0,1,1
8243,Resort Hotel,1,243,2016,September,39,19,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,315,0,Transient,51.85,0,0,1
8244,Resort Hotel,1,215,2016,September,39,19,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Group,95.0,0,1,0
8245,Resort Hotel,0,243,2016,September,39,19,2,5,1,0.0,0,FB,CAF,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,315,0,Transient,71.9,0,1,1
8246,Resort Hotel,0,243,2016,September,39,19,2,5,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,315,0,Transient,51.85,0,0,0
8247,Resort Hotel,1,297,2016,September,39,19,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,315,0,Transient,88.9,0,1,0
8248,Resort Hotel,1,243,2016,September,39,19,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,315,0,Transient,77.85,0,0,1
8249,Resort Hotel,1,46,2016,September,39,19,1,0,2,0.0,0,BB,CYP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,92.0,0,0,0
8250,Resort Hotel,1,42,2016,September,39,19,1,0,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,80.0,0,1,0
8251,Resort Hotel,1,139,2016,September,39,20,0,4,3,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,159.0,0,0,0
8252,Resort Hotel,1,244,2016,September,39,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,80.0,0,1,0
8253,Resort Hotel,0,328,2016,September,39,20,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,0,Transient,53.85,0,1,0
8254,Resort Hotel,1,244,2016,September,39,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,Transient,90.0,0,2,0
8255,Resort Hotel,1,244,2016,September,39,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,90.0,0,2,0
8256,Resort Hotel,1,244,2016,September,39,20,2,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,71.0,0,2,0
8257,Resort Hotel,1,244,2016,September,39,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,Transient,80.0,0,1,0
8258,Resort Hotel,1,244,2016,September,39,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,80.0,0,1,0
8259,Resort Hotel,1,244,2016,September,39,20,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,Transient,135.0,0,2,0
8260,Resort Hotel,0,223,2016,September,39,20,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,143,0,Transient,68.6,0,1,0
8261,Resort Hotel,1,244,2016,September,39,20,2,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,71.0,0,2,0
8262,Resort Hotel,1,244,2016,September,39,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,90.0,0,2,0
8263,Resort Hotel,0,328,2016,September,39,20,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,0,Transient,51.85,0,1,0
8264,Resort Hotel,1,244,2016,September,39,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,80.0,0,1,0
8265,Resort Hotel,1,244,2016,September,39,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,90.0,0,2,0
8266,Resort Hotel,1,244,2016,September,39,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,90.0,0,2,0
8267,Resort Hotel,1,244,2016,September,39,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,80.0,0,1,0
8268,Resort Hotel,0,328,2016,September,39,20,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,0,Transient,51.85,0,1,0
8269,Resort Hotel,0,343,2016,September,39,21,0,4,2,0.0,0,HB,BEL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,183,0,Transient-Party,92.0,0,0,0
8270,Resort Hotel,0,343,2016,September,39,21,0,4,2,0.0,0,HB,BEL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,183,0,Transient-Party,94.0,0,0,0
8271,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8272,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8273,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8274,Resort Hotel,0,397,2016,September,39,21,0,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,70.5,0,1,0
8275,Resort Hotel,0,397,2016,September,39,21,0,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,72.5,0,1,0
8276,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8277,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8278,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8279,Resort Hotel,0,397,2016,September,39,21,0,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,70.5,0,1,0
8280,Resort Hotel,0,397,2016,September,39,21,0,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,96,0,Transient-Party,60.25,0,0,1
8281,Resort Hotel,0,397,2016,September,39,21,0,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,96,0,Transient-Party,57.0,0,0,0
8282,Resort Hotel,0,343,2016,September,39,21,0,4,1,0.0,0,HB,BEL,Corporate,Corporate,0,0,0,A,A,1,No Deposit,183,0,Transient-Party,56.5,0,0,0
8283,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8284,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8285,Resort Hotel,0,397,2016,September,39,21,0,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,72.5,0,1,0
8286,Resort Hotel,0,397,2016,September,39,21,0,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,70.5,0,1,0
8287,Resort Hotel,0,343,2016,September,39,21,0,4,2,0.0,0,HB,BEL,Corporate,Corporate,0,0,0,A,C,0,No Deposit,183,0,Transient-Party,94.0,0,0,1
8288,Resort Hotel,0,343,2016,September,39,21,0,4,2,0.0,0,HB,BEL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,183,0,Transient-Party,92.0,0,0,0
8289,Resort Hotel,0,343,2016,September,39,21,0,4,2,0.0,0,HB,BEL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,183,0,Transient-Party,92.0,0,0,0
8290,Resort Hotel,0,343,2016,September,39,21,0,4,2,0.0,0,HB,BEL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,183,0,Transient-Party,92.0,0,0,0
8291,Resort Hotel,1,119,2016,September,39,21,1,4,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,Transient,130.9,0,0,0
8292,Resort Hotel,1,168,2016,September,39,21,2,4,2,0.0,0,BB,EST,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,95.67,0,0,0
8293,Resort Hotel,1,202,2016,September,39,21,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,0,Transient,68.4,0,0,0
8294,Resort Hotel,1,197,2016,September,39,21,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,Non Refund,253,0,Transient,66.6,0,0,0
8295,Resort Hotel,1,197,2016,September,39,21,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,Non Refund,253,0,Transient,66.6,0,0,0
8296,Resort Hotel,1,197,2016,September,39,21,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,Non Refund,253,0,Transient,66.6,0,0,0
8297,Resort Hotel,1,197,2016,September,39,21,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,Non Refund,253,0,Transient,66.6,0,0,0
8298,Resort Hotel,1,197,2016,September,39,21,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,Non Refund,253,0,Transient,66.6,0,0,0
8299,Resort Hotel,1,197,2016,September,39,21,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,Non Refund,253,0,Transient,66.6,0,0,0
8300,Resort Hotel,1,181,2016,September,39,21,4,10,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,0,Transient,114.73,0,0,0
8301,Resort Hotel,0,329,2016,September,39,21,4,10,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,75,0,Contract,70.85,0,1,0
8302,Resort Hotel,1,164,2016,September,39,21,2,7,1,0.0,0,BB,IRL,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,Transient,123.1,0,0,0
8303,Resort Hotel,1,260,2016,September,39,21,2,8,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,0,Transient,85.5,0,1,0
8304,Resort Hotel,0,397,2016,September,39,21,0,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,70.5,0,1,0
8305,Resort Hotel,0,397,2016,September,39,21,0,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,70.5,0,1,0
8306,Resort Hotel,0,397,2016,September,39,21,0,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,70.5,0,1,0
8307,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8308,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8309,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8310,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8311,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8312,Resort Hotel,0,397,2016,September,39,21,0,4,1,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,96,0,Transient-Party,60.25,0,0,0
8313,Resort Hotel,1,397,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,64.0,0,0,0
8314,Resort Hotel,0,397,2016,September,39,21,0,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,72.5,0,1,0
8315,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8316,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8317,Resort Hotel,0,343,2016,September,39,21,0,4,2,0.0,0,HB,BEL,Corporate,Corporate,0,0,0,A,C,0,No Deposit,183,0,Transient-Party,92.0,0,0,1
8318,Resort Hotel,0,343,2016,September,39,21,0,4,2,0.0,0,HB,BEL,Corporate,Corporate,0,0,0,A,C,0,No Deposit,183,0,Transient-Party,92.0,0,0,1
8319,Resort Hotel,0,343,2016,September,39,21,0,4,2,0.0,0,HB,BEL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,183,0,Transient-Party,92.0,0,0,0
8320,Resort Hotel,0,343,2016,September,39,21,0,4,2,0.0,0,HB,BEL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,183,0,Transient-Party,92.0,0,0,0
8321,Resort Hotel,0,397,2016,September,39,21,0,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,70.5,0,1,0
8322,Resort Hotel,0,397,2016,September,39,21,0,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,70.5,0,1,0
8323,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8324,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8325,Resort Hotel,1,96,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,64.0,0,0,0
8326,Resort Hotel,0,343,2016,September,39,21,0,4,2,0.0,0,HB,BEL,Corporate,Corporate,0,0,0,A,C,0,No Deposit,183,0,Transient-Party,92.0,0,0,1
8327,Resort Hotel,0,343,2016,September,39,21,0,4,2,0.0,0,HB,BEL,Corporate,Corporate,0,0,0,A,C,0,No Deposit,183,0,Transient-Party,92.0,0,0,1
8328,Resort Hotel,0,397,2016,September,39,21,0,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Transient-Party,70.5,0,1,0
8329,Resort Hotel,0,397,2016,September,39,21,0,4,1,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,96,0,Transient-Party,62.25,0,0,0
8330,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8331,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8332,Resort Hotel,1,385,2016,September,39,21,0,4,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0,0,Transient,66.0,0,0,0
8333,Resort Hotel,1,18,2016,September,39,22,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,134.0,0,0,0
8334,Resort Hotel,1,232,2016,September,39,22,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251,0,Transient,78.0,0,0,0
8335,Resort Hotel,1,18,2016,September,39,22,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,119.0,0,0,0
8336,Resort Hotel,1,14,2016,September,39,22,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251,0,Transient,78.0,0,0,0
8337,Resort Hotel,1,18,2016,September,39,22,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,134.0,0,0,0
8338,Resort Hotel,1,22,2016,September,39,22,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,146.2,0,1,0
8339,Resort Hotel,1,174,2016,September,39,22,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,125.67,0,2,0
8340,Resort Hotel,1,191,2016,September,39,22,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,315,0,Transient,81.0,0,1,0
8341,Resort Hotel,1,195,2016,September,39,22,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,243,0,Contract,51.85,0,0,1
8342,Resort Hotel,1,191,2016,September,39,22,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,315,0,Transient,66.6,0,0,0
8343,Resort Hotel,1,13,2016,September,39,22,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,315,0,Transient,90.0,0,0,0
8344,Resort Hotel,1,42,2016,September,39,23,0,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,109.0,0,1,0
8345,Resort Hotel,1,27,2016,September,39,23,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,159.0,0,1,0
8346,Resort Hotel,1,27,2016,September,39,23,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,159.0,0,1,0
8347,Resort Hotel,1,41,2016,September,39,23,0,1,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,139.0,0,1,0
8348,Resort Hotel,1,63,2016,September,39,23,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,139.0,0,1,0
8349,Resort Hotel,1,39,2016,September,39,23,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,139.0,0,1,0
8350,Resort Hotel,1,38,2016,September,39,23,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,139.0,0,2,0
8351,Resort Hotel,1,29,2016,September,39,23,1,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,5,0,Transient,142.53,0,0,0
8352,Resort Hotel,1,31,2016,September,39,23,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,145.67,0,2,0
8353,Resort Hotel,1,44,2016,September,39,23,2,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,0,Transient,124.55,0,0,0
8354,Resort Hotel,1,36,2016,September,39,23,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,131.75,0,2,0
8355,Resort Hotel,1,197,2016,September,39,23,1,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,Transient,92.1,0,0,0
8356,Resort Hotel,1,44,2016,September,39,23,2,4,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,250,0,Transient,182.25,0,2,0
